"PANTONE Yellow U","yellow","#ffe600"
"PANTONE Yellow 012 U","yellow-012","#ffdb00"
"PANTONE Orange 021 U","orange-021","#ff7532"
"PANTONE Warm Red U","warm-red","#ff625a"
"PANTONE Red 032 U","red-032","#f95461"
"PANTONE Rubine Red U","rubine-red","#db487e"
"PANTONE Rhodamine Red U","rhodamine-red","#e854a1"
"PANTONE Purple U","purple","#c356bb"
"PANTONE Violet U","violet","#7659b0"
"PANTONE Blue 072 U","blue-072","#3546a6"
"PANTONE Reflex Blue U","reflex-blue","#344893"
"PANTONE Process Blue U","process-blue","#0082c7"
"PANTONE Green U","green","#00a78b"
"PANTONE Black U","black","#625b56"
"PANTONE Process Yellow U","process-yellow","#ffe621"
"PANTONE Process Magenta U","process-magenta","#de4c85"
"PANTONE Process Cyan U","process-cyan","#009dd8"
"PANTONE Process Black U","process-black","#545251"
"PANTONE Hexachrome Yellow U","hexachrome-yellow","#ffe309"
"PANTONE Hexachrome Orange U","hexachrome-orange","#ff8037"
"PANTONE Hexachrome Magenta U","hexachrome-magenta","#e54091"
"PANTONE Hexachrome Cyan U","hexachrome-cyan","#0095d3"
"PANTONE Hexachrome Green U","hexachrome-green","#00af67"
"PANTONE Hexachrome Black U","hexachrome-black","#514f4e"
"PANTONE 334 U","334","#00917c"
"PANTONE 335 U","335","#1a7b6c"
"PANTONE 336 U","336","#357067"
"PANTONE 337 U","337","#7ad3b7"
"PANTONE 338 U","338","#47bf9f"
"PANTONE 339 U","339","#00a986"
"PANTONE 340 U","340","#009b78"
"PANTONE 341 U","341","#2b7765"
"PANTONE 342 U","342","#386e62"
"PANTONE 343 U","343","#43635d"
"PANTONE 3375 U","3375","#69e0ba"
"PANTONE 3385 U","3385","#33d3a7"
"PANTONE 3395 U","3395","#00c895"
"PANTONE 3405 U","3405","#00b37e"
"PANTONE 3415 U","3415","#2d816a"
"PANTONE 3425 U","3425","#3c715f"
"PANTONE 3435 U","3435","#426258"
"PANTONE 344 U","344","#8fdab0"
"PANTONE 345 U","345","#74d0a0"
"PANTONE 346 U","346","#49be88"
"PANTONE 347 U","347","#009e68"
"PANTONE 348 U","348","#238459"
"PANTONE 349 U","349","#3f7056"
"PANTONE 350 U","350","#4a6052"
"PANTONE 351 U","351","#83e3a9"
"PANTONE 352 U","352","#67dd9b"
"PANTONE 353 U","353","#46d58d"
"PANTONE 354 U","354","#00a759"
"PANTONE 355 U","355","#009355"
"PANTONE 356 U","356","#327a52"
"PANTONE 357 U","357","#4d6b56"
"PANTONE 358 U","358","#8fd685"
"PANTONE 359 U","359","#80cf7a"
"PANTONE 360 U","360","#59bb64"
"PANTONE 361 U","361","#47ad54"
"PANTONE 362 U","362","#498f4d"
"PANTONE 363 U","363","#50844d"
"PANTONE 364 U","364","#51754b"
"PANTONE 365 U","365","#bde48d"
"PANTONE 366 U","366","#a8dd7d"
"PANTONE 367 U","367","#8dd169"
"PANTONE 368 U","368","#5eb445"
"PANTONE 369 U","369","#5ea045"
"PANTONE 370 U","370","#5e8746"
"PANTONE 371 U","371","#62714b"
"PANTONE 372 U","372","#d4ee8d"
"PANTONE 373 U","373","#b9e86a"
"PANTONE 374 U","374","#a4e25a"
"PANTONE 375 U","375","#70c82f"
"PANTONE 376 U","376","#6ba634"
"PANTONE 377 U","377","#708c3f"
"PANTONE 378 U","378","#6c734a"
"PANTONE 379 U","379","#e3eb71"
"PANTONE 380 U","380","#d1e459"
"PANTONE 381 U","381","#b6d741"
"PANTONE 382 U","382","#97c524"
"PANTONE 383 U","383","#8a9a37"
"PANTONE 384 U","384","#81883c"
"PANTONE 385 U","385","#7c7a4b"
"PANTONE 386 U","386","#edef72"
"PANTONE 387 U","387","#e2ec57"
"PANTONE 388 U","388","#d3e841"
"PANTONE 389 U","389","#b9db0c"
"PANTONE 390 U","390","#96a924"
"PANTONE 391 U","391","#87893a"
"PANTONE 392 U","392","#7c7b42"
"PANTONE 393 U","393","#f7f284"
"PANTONE 394 U","394","#edec4a"
