"PANTONE P Process Cyan C","process-cyan","#00a0e1"
"PANTONE P 69-6 C","69-6","#cb4068"
"PANTONE P 69-7 C","69-7","#c83161"
"PANTONE P 69-8 C","69-8","#c31857"
"PANTONE P 69-9 C","69-9","#edcad0"
"PANTONE P 69-10 C","69-10","#e4b3bd"
"PANTONE P 69-11 C","69-11","#dd9ca9"
"PANTONE P 69-12 C","69-12","#d48596"
"PANTONE P 69-13 C","69-13","#cd6e85"
"PANTONE P 69-14 C","69-14","#c65674"
"PANTONE P 69-15 C","69-15","#bf3a62"
"PANTONE P 69-16 C","69-16","#b31c51"
"PANTONE P 70-1 C","70-1","#d394a2"
"PANTONE P 70-2 C","70-2","#cc8394"
"PANTONE P 70-3 C","70-3","#c77689"
"PANTONE P 70-4 C","70-4","#c0667c"
"PANTONE P 70-5 C","70-5","#b9556e"
"PANTONE P 70-6 C","70-6","#b24562"
"PANTONE P 70-7 C","70-7","#aa3456"
"PANTONE P 70-8 C","70-8","#a11f4b"
"PANTONE P 70-9 C","70-9","#c17f8e"
"PANTONE P 70-10 C","70-10","#bb7585"
"PANTONE P 70-11 C","70-11","#b5697b"
"PANTONE P 70-12 C","70-12","#ae5b6f"
"PANTONE P 70-13 C","70-13","#a64c62"
"PANTONE P 70-14 C","70-14","#9e3f58"
"PANTONE P 70-15 C","70-15","#96334f"
"PANTONE P 70-16 C","70-16","#8a2241"
"PANTONE P 71-1 C","71-1","#fbe3e8"
"PANTONE P 71-2 C","71-2","#f9d0db"
"PANTONE P 71-3 C","71-3","#f6bbcb"
"PANTONE P 71-4 C","71-4","#f29fb7"
"PANTONE P 71-5 C","71-5","#ef84a3"
"PANTONE P 71-6 C","71-6","#eb618d"
"PANTONE P 71-7 C","71-7","#e8417b"
"PANTONE P 71-8 C","71-8","#e4036b"
"PANTONE P 71-9 C","71-9","#f7e5e9"
"PANTONE P 71-10 C","71-10","#f0ced8"
"PANTONE P 71-11 C","71-11","#e8b5c4"
"PANTONE P 71-12 C","71-12","#e199ad"
"PANTONE P 71-13 C","71-13","#d97e98"
"PANTONE P 71-14 C","71-14","#d05d81"
"PANTONE P 71-15 C","71-15","#c83f6e"
"PANTONE P 71-16 C","71-16","#bf165d"
"PANTONE P 72-1 C","72-1","#f2dbe1"
"PANTONE P 72-2 C","72-2","#e8c1cd"
"PANTONE P 72-3 C","72-3","#dea8b7"
"PANTONE P 72-4 C","72-4","#d48da1"
"PANTONE P 72-5 C","72-5","#cc758f"
"PANTONE P 72-6 C","72-6","#c25a7a"
"PANTONE P 72-7 C","72-7","#b93e68"
"PANTONE P 72-8 C","72-8","#ad1b55"
"PANTONE P 72-9 C","72-9","#ead1d9"
"PANTONE P 72-10 C","72-10","#e0b8c3"
"PANTONE P 72-11 C","72-11","#d4a0af"
"PANTONE P 72-12 C","72-12","#c9889b"
"PANTONE P 72-13 C","72-13","#c0738a"
"PANTONE P 72-14 C","72-14","#b45a76"
"PANTONE P 72-15 C","72-15","#a74162"
"PANTONE P 72-16 C","72-16","#961f4b"
"PANTONE P 73-1 C","73-1","#fadce7"
"PANTONE P 73-2 C","73-2","#f7c8d9"
"PANTONE P 73-3 C","73-3","#f5b5cb"
"PANTONE P 73-4 C","73-4","#f19ab9"
"PANTONE P 73-5 C","73-5","#ef82aa"
"PANTONE P 73-6 C","73-6","#eb5e93"
"PANTONE P 73-7 C","73-7","#e84084"
"PANTONE P 73-8 C","73-8","#e40074"
"PANTONE P 73-9 C","73-9","#f6d2de"
"PANTONE P 73-10 C","73-10","#f1bdd0"
"PANTONE P 73-11 C","73-11","#eda8c1"
"PANTONE P 73-12 C","73-12","#e890b0"
"PANTONE P 73-13 C","73-13","#e479a0"
"PANTONE P 73-14 C","73-14","#dd5a8c"
"PANTONE P 73-15 C","73-15","#d83e7d"
"PANTONE P 73-16 C","73-16","#d3076d"
"PANTONE P 74-1 C","74-1","#e4b3c6"
"PANTONE P 74-2 C","74-2","#dda1b7"
"PANTONE P 74-3 C","74-3","#d78da9"
"PANTONE P 74-4 C","74-4","#d07a9a"
"PANTONE P 74-5 C","74-5","#c8658a"
"PANTONE P 74-6 C","74-6","#c24e7b"
"PANTONE P 74-7 C","74-7","#bc3a6e"
"PANTONE P 74-8 C","74-8","#b2165e"
"PANTONE P 74-9 C","74-9","#cd9bae"
"PANTONE P 74-10 C","74-10","#c48ba1"
"PANTONE P 74-11 C","74-11","#bb7992"
"PANTONE P 74-12 C","74-12","#b56a86"
"PANTONE P 74-13 C","74-13","#aa5878"
"PANTONE P 74-14 C","74-14","#9e4466"
"PANTONE P 74-15 C","74-15","#933157"
"PANTONE P 74-16 C","74-16","#871f49"
"PANTONE P 75-1 C","75-1","#fffcfd"
"PANTONE P 75-2 C","75-2","#fceaf3"
"PANTONE P 75-3 C","75-3","#f9d5e6"
"PANTONE P 75-4 C","75-4","#f5b9d4"
"PANTONE P 75-5 C","75-5","#f198bf"
"PANTONE P 75-6 C","75-6","#ed73a8"
"PANTONE P 75-7 C","75-7","#e84891"
"PANTONE P 75-8 C","75-8","#e3007d"
"PANTONE P 75-9 C","75-9","#fcf3f7"
"PANTONE P 75-10 C","75-10","#f7dfea"
"PANTONE P 75-11 C","75-11","#f0c4d8"
"PANTONE P 75-12 C","75-12","#eba9c7"
"PANTONE P 75-13 C","75-13","#e489b1"
"PANTONE P 75-14 C","75-14","#dc6398"
"PANTONE P 75-15 C","75-15","#d74085"
"PANTONE P 75-16 C","75-16","#cf0173"
"PANTONE P 76-1 C","76-1","#f6e2eb"
"PANTONE P 76-2 C","76-2","#eecadb"
"PANTONE P 76-3 C","76-3","#e7b2cb"
"PANTONE P 76-4 C","76-4","#df96b7"
"PANTONE P 76-5 C","76-5","#d67ba3"
"PANTONE P 76-6 C","76-6","#ce5a8d"
"PANTONE P 76-7 C","76-7","#c63a7b"
"PANTONE P 76-8 C","76-8","#bd0d6b"
"PANTONE P 76-9 C","76-9","#f7edf2"
"PANTONE P 76-10 C","76-10","#edd4e0"
"PANTONE P 76-11 C","76-11","#e3b8cd"
"PANTONE P 76-12 C","76-12","#d99db9"
"PANTONE P 76-13 C","76-13","#cf82a5"
"PANTONE P 76-14 C","76-14","#c5658f"
"PANTONE P 76-15 C","76-15","#ba457a"
"PANTONE P 76-16 C","76-16","#aa1561"
"PANTONE P 77-1 C","77-1","#f3e5ec"
"PANTONE P 77-2 C","77-2","#e7cbd9"
"PANTONE P 77-3 C","77-3","#d9aec3"
"PANTONE P 77-4 C","77-4","#cc93ae"
"PANTONE P 77-5 C","77-5","#c0799a"
"PANTONE P 77-6 C","77-6","#b56086"
"PANTONE P 77-7 C","77-7","#a5406d"
"PANTONE P 77-8 C","77-8","#931b55"
"PANTONE P 77-9 C","77-9","#eddae4"
"PANTONE P 77-10 C","77-10","#debfce"
"PANTONE P 77-11 C","77-11","#cfa4b9"
"PANTONE P 77-12 C","77-12","#c28ba5"
"PANTONE P 77-13 C","77-13","#b57392"
"PANTONE P 77-14 C","77-14","#a7587b"
"PANTONE P 77-15 C","77-15","#943961"
"PANTONE P 77-16 C","77-16","#801e4b"
"PANTONE P 78-1 C","78-1","#d9c1c8"
"PANTONE P 78-2 C","78-2","#ceb1ba"
"PANTONE P 78-3 C","78-3","#c6a3af"
"PANTONE P 78-4 C","78-4","#bd94a2"
"PANTONE P 78-5 C","78-5","#b58696"
"PANTONE P 78-6 C","78-6","#b0798b"
"PANTONE P 78-7 C","78-7","#a66c80"
"PANTONE P 78-8 C","78-8","#a06077"
"PANTONE P 78-9 C","78-9","#985c71"
"PANTONE P 78-10 C","78-10","#8f576c"
"PANTONE P 78-11 C","78-11","#895467"
"PANTONE P 78-12 C","78-12","#825062"
"PANTONE P 78-13 C","78-13","#7a4c5d"
"PANTONE P 78-14 C","78-14","#714756"
"PANTONE P 78-15 C","78-15","#66414e"
"PANTONE P 78-16 C","78-16","#5c3c47"
"PANTONE P 79-1 C","79-1","#ccb5bb"
"PANTONE P 79-2 C","79-2","#c4aab1"
"PANTONE P 79-3 C","79-3","#bc9fa8"
"PANTONE P 79-4 C","79-4","#b5949e"
"PANTONE P 79-5 C","79-5","#ae8a95"
"PANTONE P 79-6 C","79-6","#aa828e"
"PANTONE P 79-7 C","79-7","#a37986"
"PANTONE P 79-8 C","79-8","#9e707f"
"PANTONE P 79-9 C","79-9","#966b79"
"PANTONE P 79-10 C","79-10","#8e6573"
"PANTONE P 79-11 C","79-11","#87616e"
"PANTONE P 79-12 C","79-12","#815c69"
"PANTONE P 79-13 C","79-13","#7a5863"
"PANTONE P 79-14 C","79-14","#71525c"
"PANTONE P 79-15 C","79-15","#664b54"
"PANTONE P 79-16 C","79-16","#5c444c"
"PANTONE P 80-1 C","80-1","#efbfd9"
"PANTONE P 80-2 C","80-2","#e9accd"
"PANTONE P 80-3 C","80-3","#e597c0"
"PANTONE P 80-4 C","80-4","#e285b4"
"PANTONE P 80-5 C","80-5","#de6aa3"
"PANTONE P 80-6 C","80-6","#d85094"
"PANTONE P 80-7 C","80-7","#d43889"
"PANTONE P 80-8 C","80-8","#d0087d"
"PANTONE P 80-9 C","80-9","#e1a5c5"
"PANTONE P 80-10 C","80-10","#db91b8"
"PANTONE P 80-11 C","80-11","#d782ad"
"PANTONE P 80-12 C","80-12","#d26ea0"
"PANTONE P 80-13 C","80-13","#cd5892"
"PANTONE P 80-14 C","80-14","#c84587"
"PANTONE P 80-15 C","80-15","#c3307d"
"PANTONE P 80-16 C","80-16","#bf1074"
"PANTONE P 81-1 C","81-1","#d18bb0"
"PANTONE P 81-2 C","81-2","#cd7ea7"
"PANTONE P 81-3 C","81-3","#c96f9c"
"PANTONE P 81-4 C","81-4","#c35d90"
"PANTONE P 81-5 C","81-5","#be4f87"
"PANTONE P 81-6 C","81-6","#ba3f7e"
"PANTONE P 81-7 C","81-7","#b42f75"
"PANTONE P 81-8 C","81-8","#ae166b"
"PANTONE P 81-9 C","81-9","#d099b7"
"PANTONE P 81-10 C","81-10","#c785a8"
"PANTONE P 81-11 C","81-11","#c1769d"
"PANTONE P 81-12 C","81-12","#b96590"
"PANTONE P 81-13 C","81-13","#b35283"
"PANTONE P 81-14 C","81-14","#ad4379"
"PANTONE P 81-15 C","81-15","#a5306d"
"PANTONE P 81-16 C","81-16","#9e1962"
"PANTONE P 82-1 C","82-1","#bf84a3"
"PANTONE P 82-2 C","82-2","#b9789a"
"PANTONE P 82-3 C","82-3","#b26b90"
"PANTONE P 82-4 C","82-4","#aa5e85"
"PANTONE P 82-5 C","82-5","#a34d79"
"PANTONE P 82-6 C","82-6","#9b3e6e"
"PANTONE P 82-7 C","82-7","#922f62"
"PANTONE P 82-8 C","82-8","#8a1d56"
"PANTONE P 82-9 C","82-9","#ebdde7"
"PANTONE P 82-10 C","82-10","#dcc3d3"
"PANTONE P 82-11 C","82-11","#cca7bc"
"PANTONE P 82-12 C","82-12","#bc8da8"
"PANTONE P 82-13 C","82-13","#ae7594"
"PANTONE P 82-14 C","82-14","#a15c7f"
"PANTONE P 82-15 C","82-15","#8e3f67"
"PANTONE P 82-16 C","82-16","#7d204e"
"PANTONE P 83-1 C","83-1","#f5e9f3"
"PANTONE P 83-2 C","83-2","#ead1e5"
"PANTONE P 83-3 C","83-3","#dfb7d5"
"PANTONE P 83-4 C","83-4","#d59ac3"
"PANTONE P 83-5 C","83-5","#cb7eb1"
"PANTONE P 83-6 C","83-6","#bf5b9b"
"PANTONE P 83-7 C","83-7","#b7418d"
"PANTONE P 83-8 C","83-8","#ae1f7f"
"PANTONE P 83-9 C","83-9","#f8f3f7"
"PANTONE P 83-10 C","83-10","#ecdbe9"
"PANTONE P 83-11 C","83-11","#dcbdd7"
"PANTONE P 83-12 C","83-12","#d0a1c4"
"PANTONE P 83-13 C","83-13","#c383b0"
"PANTONE P 83-14 C","83-14","#b6639a"
"PANTONE P 83-15 C","83-15","#ac4587"
"PANTONE P 83-16 C","83-16","#9f2075"
"PANTONE P 84-1 C","84-1","#cfaac7"
"PANTONE P 84-2 C","84-2","#c597ba"
"PANTONE P 84-3 C","84-3","#bd84ac"
"PANTONE P 84-4 C","84-4","#b5719f"
"PANTONE P 84-5 C","84-5","#ab5d91"
"PANTONE P 84-6 C","84-6","#a44b85"
"PANTONE P 84-7 C","84-7","#9c3778"
"PANTONE P 84-8 C","84-8","#92206c"
"PANTONE P 84-9 C","84-9","#d3b7ce"
"PANTONE P 84-10 C","84-10","#c8a3c0"
"PANTONE P 84-11 C","84-11","#bd8db0"
"PANTONE P 84-12 C","84-12","#b37ba2"
"PANTONE P 84-13 C","84-13","#a96794"
"PANTONE P 84-14 C","84-14","#9d5082"
"PANTONE P 84-15 C","84-15","#913b73"
"PANTONE P 84-16 C","84-16","#852163"
"PANTONE P 85-1 C","85-1","#ddccdc"
"PANTONE P 85-2 C","85-2","#cdb2c8"
"PANTONE P 85-3 C","85-3","#bf9ab6"
"PANTONE P 85-4 C","85-4","#af81a3"
"PANTONE P 85-5 C","85-5","#a46e94"
"PANTONE P 85-6 C","85-6","#965681"
"PANTONE P 85-7 C","85-7","#863a6b"
"PANTONE P 85-8 C","85-8","#742156"
"PANTONE P 85-9 C","85-9","#d6c2d3"
"PANTONE P 85-10 C","85-10","#c4a9c0"
"PANTONE P 85-11 C","85-11","#b493af"
"PANTONE P 85-12 C","85-12","#a77d9d"
"PANTONE P 85-13 C","85-13","#9a698d"
"PANTONE P 85-14 C","85-14","#8a5077"
"PANTONE P 85-15 C","85-15","#793560"
"PANTONE P 85-16 C","85-16","#66214c"
"PANTONE P 86-1 C","86-1","#ebe1e7"
"PANTONE P 86-2 C","86-2","#decfd7"
"PANTONE P 86-3 C","86-3","#d0bcc7"
"PANTONE P 86-4 C","86-4","#c6abb9"
"PANTONE P 86-5 C","86-5","#b999ab"
"PANTONE P 86-6 C","86-6","#ad879c"
"PANTONE P 86-7 C","86-7","#a3788f"
"PANTONE P 86-8 C","86-8","#9a6983"
"PANTONE P 86-9 C","86-9","#92657e"
"PANTONE P 86-10 C","86-10","#8a5f77"
"PANTONE P 86-11 C","86-11","#835a71"
"PANTONE P 86-12 C","86-12","#7c566b"
"PANTONE P 86-13 C","86-13","#755165"
"PANTONE P 86-14 C","86-14","#6c4b5e"
"PANTONE P 86-15 C","86-15","#624656"
"PANTONE P 86-16 C","86-16","#58404d"
"PANTONE P 87-1 C","87-1","#c8bac7"
"PANTONE P 87-2 C","87-2","#c0afbe"
"PANTONE P 87-3 C","87-3","#b7a4b6"
"PANTONE P 87-4 C","87-4","#af99ad"
"PANTONE P 87-5 C","87-5","#a58da3"
"PANTONE P 87-6 C","87-6","#9d849b"
"PANTONE P 87-7 C","87-7","#967b94"
"PANTONE P 87-8 C","87-8","#8e718c"
"PANTONE P 87-9 C","87-9","#866a85"
"PANTONE P 87-10 C","87-10","#7f657e"
"PANTONE P 87-11 C","87-11","#785f77"
"PANTONE P 87-12 C","87-12","#725b71"
"PANTONE P 87-13 C","87-13","#6b556a"
"PANTONE P 87-14 C","87-14","#634f62"
"PANTONE P 87-15 C","87-15","#5a4859"
"PANTONE P 87-16 C","87-16","#524251"
"PANTONE P 88-1 C","88-1","#eee2ef"
"PANTONE P 88-2 C","88-2","#e1cbe2"
"PANTONE P 88-3 C","88-3","#d4b2d3"
"PANTONE P 88-4 C","88-4","#c797c2"
"PANTONE P 88-5 C","88-5","#bd7eb2"
"PANTONE P 88-6 C","88-6","#af609f"
"PANTONE P 88-7 C","88-7","#a4458e"
"PANTONE P 88-8 C","88-8","#962880"
"PANTONE P 88-9 C","88-9","#e3d3e5"
"PANTONE P 88-10 C","88-10","#d5bad5"
"PANTONE P 88-11 C","88-11","#c8a1c5"
"PANTONE P 88-12 C","88-12","#bb88b5"
"PANTONE P 88-13 C","88-13","#af70a4"
"PANTONE P 88-14 C","88-14","#a35793"
"PANTONE P 88-15 C","88-15","#973f84"
"PANTONE P 88-16 C","88-16","#8a2776"
"PANTONE P 89-1 C","89-1","#d8c5da"
"PANTONE P 89-2 C","89-2","#caaecb"
"PANTONE P 89-3 C","89-3","#be97bb"
"PANTONE P 89-4 C","89-4","#b181ac"
"PANTONE P 89-5 C","89-5","#a66d9d"
"PANTONE P 89-6 C","89-6","#99558b"
"PANTONE P 89-7 C","89-7","#8c3d7b"
"PANTONE P 89-8 C","89-8","#7e266d"
"PANTONE P 89-9 C","89-9","#d1bdd3"
"PANTONE P 89-10 C","89-10","#c3a7c4"
"PANTONE P 89-11 C","89-11","#b792b5"
"PANTONE P 89-12 C","89-12","#a97ca5"
"PANTONE P 89-13 C","89-13","#9e6996"
"PANTONE P 89-14 C","89-14","#925486"
"PANTONE P 89-15 C","89-15","#843e76"
"PANTONE P 89-16 C","89-16","#732563"
"PANTONE P 90-1 C","90-1","#ded2e0"
"PANTONE P 90-2 C","90-2","#cab7cd"
"PANTONE P 90-3 C","90-3","#b89dba"
"PANTONE P 90-4 C","90-4","#ab86a9"
"PANTONE P 90-5 C","90-5","#9b7197"
"PANTONE P 90-6 C","90-6","#8c5984"
"PANTONE P 90-7 C","90-7","#7c3e6e"
"PANTONE P 90-8 C","90-8","#652457"
"PANTONE P 90-9 C","90-9","#d6c9d9"
"PANTONE P 90-10 C","90-10","#c2aec5"
"PANTONE P 90-11 C","90-11","#b297b3"
"PANTONE P 90-12 C","90-12","#a380a1"
"PANTONE P 90-13 C","90-13","#956c91"
"PANTONE P 90-14 C","90-14","#84547c"
"PANTONE P 90-15 C","90-15","#6e3863"
"PANTONE P 90-16 C","90-16","#5a234d"
"PANTONE P 91-1 C","91-1","#e7dcec"
"PANTONE P 91-2 C","91-2","#d5c2de"
"PANTONE P 91-3 C","91-3","#c6a8ce"
"PANTONE P 91-4 C","91-4","#b68dbd"
"PANTONE P 91-5 C","91-5","#a876ae"
"PANTONE P 91-6 C","91-6","#995a9c"
"PANTONE P 91-7 C","91-7","#89428d"
"PANTONE P 91-8 C","91-8","#7a2f81"
"PANTONE P 91-9 C","91-9","#f1ecf4"
"PANTONE P 91-10 C","91-10","#dccfe3"
"PANTONE P 91-11 C","91-11","#c6b1d0"
"PANTONE P 91-12 C","91-12","#b596bf"
"PANTONE P 91-13 C","91-13","#a67dad"
"PANTONE P 91-14 C","91-14","#95629a"
"PANTONE P 91-15 C","91-15","#814486"
"PANTONE P 91-16 C","91-16","#6f2d76"
"PANTONE P 92-1 C","92-1","#a685af"
"PANTONE P 92-2 C","92-2","#a079a6"
"PANTONE P 92-3 C","92-3","#986d9d"
"PANTONE P 92-4 C","92-4","#8f5e93"
"PANTONE P 92-5 C","92-5","#854f88"
"PANTONE P 92-6 C","92-6","#7b417e"
"PANTONE P 92-7 C","92-7","#703675"
"PANTONE P 92-8 C","92-8","#662b6c"
"PANTONE P 92-9 C","92-9","#ded5e3"
"PANTONE P 92-10 C","92-10","#c8bad0"
"PANTONE P 92-11 C","92-11","#b39fbd"
"PANTONE P 92-12 C","92-12","#a188ab"
"PANTONE P 92-13 C","92-13","#927199"
"PANTONE P 92-14 C","92-14","#815b87"
"PANTONE P 92-15 C","92-15","#6c3e6e"
"PANTONE P 92-16 C","92-16","#532756"
"PANTONE P 93-1 C","93-1","#e8e1f0"
"PANTONE P 93-2 C","93-2","#d4c7e1"
"PANTONE P 93-3 C","93-3","#c0acd1"
"PANTONE P 93-4 C","93-4","#ae91c0"
"PANTONE P 93-5 C","93-5","#a07bb2"
"PANTONE P 93-6 C","93-6","#8c5e9f"
"PANTONE P 93-7 C","93-7","#794790"
"PANTONE P 93-8 C","93-8","#643383"
"PANTONE P 93-9 C","93-9","#ded6e8"
"PANTONE P 93-10 C","93-10","#c9bbd7"
"PANTONE P 93-11 C","93-11","#b7a2c7"
"PANTONE P 93-12 C","93-12","#a68ab8"
"PANTONE P 93-13 C","93-13","#9774a9"
"PANTONE P 93-14 C","93-14","#835b97"
"PANTONE P 93-15 C","93-15","#704386"
"PANTONE P 93-16 C","93-16","#5c3078"
"PANTONE P 94-1 C","94-1","#d2c8de"
"PANTONE P 94-2 C","94-2","#bfb0ce"
"PANTONE P 94-3 C","94-3","#ad99bf"
"PANTONE P 94-4 C","94-4","#9e83af"
"PANTONE P 94-5 C","94-5","#9170a2"
"PANTONE P 94-6 C","94-6","#7f5991"
"PANTONE P 94-7 C","94-7","#6b417e"
"PANTONE P 94-8 C","94-8","#552e6e"
"PANTONE P 94-9 C","94-9","#896c9a"
"PANTONE P 94-10 C","94-10","#836394"
"PANTONE P 94-11 C","94-11","#7b598c"
"PANTONE P 94-12 C","94-12","#734e83"
"PANTONE P 94-13 C","94-13","#6a457c"
"PANTONE P 94-14 C","94-14","#623c74"
"PANTONE P 94-15 C","94-15","#5a346d"
"PANTONE P 94-16 C","94-16","#4f2c65"
"PANTONE P 95-1 C","95-1","#d6d1e1"
"PANTONE P 95-2 C","95-2","#c1b6ce"
"PANTONE P 95-3 C","95-3","#ac9cbb"
"PANTONE P 95-4 C","95-4","#9a85aa"
"PANTONE P 95-5 C","95-5","#8a7099"
"PANTONE P 95-6 C","95-6","#785a88"
"PANTONE P 95-7 C","95-7","#5f3e6f"
"PANTONE P 95-8 C","95-8","#482959"
"PANTONE P 95-9 C","95-9","#d1cadb"
"PANTONE P 95-10 C","95-10","#bbafc7"
"PANTONE P 95-11 C","95-11","#a697b5"
"PANTONE P 95-12 C","95-12","#9581a4"
"PANTONE P 95-13 C","95-13","#826b92"
"PANTONE P 95-14 C","95-14","#6f537e"
"PANTONE P 95-15 C","95-15","#573a66"
"PANTONE P 95-16 C","95-16","#42274f"
"PANTONE P 96-1 C","96-1","#d6cee5"
"PANTONE P 96-2 C","96-2","#c2b5d7"
"PANTONE P 96-3 C","96-3","#b19fca"
"PANTONE P 96-4 C","96-4","#9f88bb"
"PANTONE P 96-5 C","96-5","#9174ae"
"PANTONE P 96-6 C","96-6","#7b5a9d"
"PANTONE P 96-7 C","96-7","#694890"
"PANTONE P 96-8 C","96-8","#513584"
"PANTONE P 96-9 C","96-9","#cac1db"
"PANTONE P 96-10 C","96-10","#b8aace"
"PANTONE P 96-11 C","96-11","#a795c0"
"PANTONE P 96-12 C","96-12","#9881b3"
"PANTONE P 96-13 C","96-13","#896ea6"
"PANTONE P 96-14 C","96-14","#755695"
"PANTONE P 96-15 C","96-15","#634487"
"PANTONE P 96-16 C","96-16","#4c337a"
"PANTONE P 97-1 C","97-1","#bcb2d0"
"PANTONE P 97-2 C","97-2","#ada0c4"
"PANTONE P 97-3 C","97-3","#9d8cb6"
"PANTONE P 97-4 C","97-4","#907aa9"
"PANTONE P 97-5 C","97-5","#81699d"
"PANTONE P 97-6 C","97-6","#6f528c"
"PANTONE P 97-7 C","97-7","#5d407e"
"PANTONE P 97-8 C","97-8","#46306f"
"PANTONE P 97-9 C","97-9","#b3a8c6"
"PANTONE P 97-10 C","97-10","#a496ba"
"PANTONE P 97-11 C","97-11","#9684ad"
"PANTONE P 97-12 C","97-12","#8873a0"
"PANTONE P 97-13 C","97-13","#7a6293"
"PANTONE P 97-14 C","97-14","#654c82"
"PANTONE P 97-15 C","97-15","#553b73"
"PANTONE P 97-16 C","97-16","#422d65"
"PANTONE P 98-1 C","98-1","#aea3c0"
"PANTONE P 98-2 C","98-2","#9e91b4"
"PANTONE P 98-3 C","98-3","#9282a8"
"PANTONE P 98-4 C","98-4","#83719b"
"PANTONE P 98-5 C","98-5","#76618e"
"PANTONE P 98-6 C","98-6","#634c7c"
"PANTONE P 98-7 C","98-7","#4f396a"
"PANTONE P 98-8 C","98-8","#3c2a5a"
"PANTONE P 98-9 C","98-9","#a49ab8"
"PANTONE P 98-10 C","98-10","#978aac"
"PANTONE P 98-11 C","98-11","#8b7ca1"
"PANTONE P 98-12 C","98-12","#7d6b93"
"PANTONE P 98-13 C","98-13","#6f5b86"
"PANTONE P 98-14 C","98-14","#5c4572"
"PANTONE P 98-15 C","98-15","#493461"
"PANTONE P 98-16 C","98-16","#392850"
"PANTONE P 99-1 C","99-1","#f8f7fb"
"PANTONE P 99-2 C","99-2","#dedced"
"PANTONE P 99-3 C","99-3","#c0bfde"
"PANTONE P 99-4 C","99-4","#a3a1cd"
"PANTONE P 99-5 C","99-5","#8685bb"
"PANTONE P 99-6 C","99-6","#6a6baa"
"PANTONE P 99-7 C","99-7","#4c5198"
"PANTONE P 99-8 C","99-8","#213d8a"
"PANTONE P 99-9 C","99-9","#f2f1f7"
"PANTONE P 99-10 C","99-10","#d6d5e8"
"PANTONE P 99-11 C","99-11","#b7b6d7"
"PANTONE P 99-12 C","99-12","#9d9ac5"
"PANTONE P 99-13 C","99-13","#7f80b4"
"PANTONE P 99-14 C","99-14","#6565a2"
"PANTONE P 99-15 C","99-15","#464d91"
"PANTONE P 99-16 C","99-16","#203b82"
"PANTONE P 100-1 C","100-1","#ecebf3"
"PANTONE P 100-2 C","100-2","#cfcde2"
"PANTONE P 100-3 C","100-3","#b0afcf"
"PANTONE P 100-4 C","100-4","#9693bc"
"PANTONE P 100-5 C","100-5","#7b79ab"
"PANTONE P 100-6 C","100-6","#62619a"
"PANTONE P 100-7 C","100-7","#434987"
"PANTONE P 100-8 C","100-8","#203877"
"PANTONE P 100-9 C","100-9","#e0dfec"
"PANTONE P 100-10 C","100-10","#c2c2d9"
"PANTONE P 100-11 C","100-11","#a7a5c7"
"PANTONE P 100-12 C","100-12","#8e8db5"
"PANTONE P 100-13 C","100-13","#7775a4"
"PANTONE P 100-14 C","100-14","#5d5c91"
"PANTONE P 100-15 C","100-15","#41457e"
"PANTONE P 100-16 C","100-16","#20346d"
"PANTONE P 101-1 C","101-1","#d1d0e1"
"PANTONE P 101-2 C","101-2","#b5b5cf"
"PANTONE P 101-3 C","101-3","#9d9bbc"
"PANTONE P 101-4 C","101-4","#8986ac"
"PANTONE P 101-5 C","101-5","#74729d"
"PANTONE P 101-6 C","101-6","#5b5a8a"
"PANTONE P 101-7 C","101-7","#414173"
"PANTONE P 101-8 C","101-8","#22305e"
"PANTONE P 101-9 C","101-9","#bcbbd1"
"PANTONE P 101-10 C","101-10","#a5a3c0"
"PANTONE P 101-11 C","101-11","#918fb1"
"PANTONE P 101-12 C","101-12","#807ea4"
"PANTONE P 101-13 C","101-13","#6d6a94"
"PANTONE P 101-14 C","101-14","#545380"
"PANTONE P 101-15 C","101-15","#3c3d6a"
"PANTONE P 101-16 C","101-16","#232c54"
"PANTONE P 102-1 C","102-1","#c9cce5"
"PANTONE P 102-2 C","102-2","#b2b8da"
"PANTONE P 102-3 C","102-3","#9ca4cf"
"PANTONE P 102-4 C","102-4","#848fc2"
"PANTONE P 102-5 C","102-5","#6d7db7"
"PANTONE P 102-6 C","102-6","#596cac"
"PANTONE P 102-7 C","102-7","#3d59a0"
"PANTONE P 102-8 C","102-8","#1c4b95"
"PANTONE P 102-9 C","102-9","#bfc2dd"
"PANTONE P 102-10 C","102-10","#a6abcf"
"PANTONE P 102-11 C","102-11","#9298c3"
"PANTONE P 102-12 C","102-12","#7d87b8"
"PANTONE P 102-13 C","102-13","#6875ac"
"PANTONE P 102-14 C","102-14","#5566a1"
"PANTONE P 102-15 C","102-15","#3d5695"
"PANTONE P 102-16 C","102-16","#1b4588"
"PANTONE P 103-1 C","103-1","#b1b4d2"
"PANTONE P 103-2 C","103-2","#9da1c6"
"PANTONE P 103-3 C","103-3","#8a91bb"
"PANTONE P 103-4 C","103-4","#7780af"
"PANTONE P 103-5 C","103-5","#626fa3"
"PANTONE P 103-6 C","103-6","#505f97"
"PANTONE P 103-7 C","103-7","#3b4f89"
"PANTONE P 103-8 C","103-8","#1c417d"
"PANTONE P 103-9 C","103-9","#a1a4c2"
"PANTONE P 103-10 C","103-10","#9095b7"
"PANTONE P 103-11 C","103-11","#8087ac"
"PANTONE P 103-12 C","103-12","#7178a0"
